parent_taxon_id,taxon_id,rank_level,leaf_class_id,name
,-1,70,2101,background
,47126,70,,Plantae
47126,211194,60,,Tracheophyta
211194,47125,57,,Angiospermae
47125,47124,50,,Magnoliopsida
47124,47853,40,,Fagales
47853,49155,30,,Betulaceae
49155,49156,20,,Betula
49156,49157,10,0,Betula lenta
49156,49882,10,168,Betula alleghaniensis
49156,49884,10,170,Betula populifolia
49156,83992,10,450,Betula pendula
49156,117429,10,608,Betula nigra
49156,49883,10,1087,Betula papyrifera
49155,53352,20,,Alnus
53352,75377,10,350,Alnus incana
53352,966205,10,1246,Alnus glutinosa
53352,56034,10,1746,Alnus rubra
53352,53351,10,1892,Alnus rhombifolia
49155,53373,20,,Corylus
53373,53374,10,1045,Corylus cornuta
53374,53368,5,1042,Corylus cornuta californica
53373,54491,10,1325,Corylus avellana
53373,54770,10,1912,Corylus americana
49155,54769,20,,Carpinus
54769,54768,10,1394,Carpinus caroliniana
54769,55801,10,1665,Carpinus betulus
49155,54772,20,,Ostrya
54772,54771,10,1604,Ostrya virginiana
47853,47852,30,,Fagaceae
47852,49187,20,,Castanea
49187,49186,10,8,Castanea dentata
49187,121763,10,1801,Castanea sativa
47852,49203,20,,Fagus
49203,49202,10,13,Fagus grandifolia
49203,54227,10,1247,Fagus sylvatica
47852,47851,20,,Quercus
47851,861029,15,,Quercus
861029,861036,13,,Lobatae
861036,47850,10,70,Quercus agrifolia
861036,49919,10,182,Quercus kelloggii
861036,51089,10,416,Quercus wislizeni
861036,130737,10,490,Quercus ilicifolia
861036,61324,10,957,Quercus falcata
861036,53640,10,1110,Quercus nigra
861036,119983,10,1309,Quercus phellos
861036,54785,10,1404,Quercus palustris
861036,82329,10,1667,Quercus marilandica
861036,49005,10,2057,Quercus rubra
861036,49006,10,2058,Quercus velutina
861029,861033,13,,Quercus
861033,56133,10,211,Quercus robur
861033,54783,10,230,Quercus muehlenbergii
861033,116377,10,365,Quercus gambelii
861033,119273,10,655,Quercus michauxii
861033,68632,10,700,Quercus garryana
861033,119269,10,1133,Quercus stellata
861033,49011,10,1364,Quercus lobata
861033,54779,10,1399,Quercus alba
861033,54780,10,1400,Quercus bicolor
861033,54781,10,1401,Quercus macrocarpa
861033,128686,10,1460,Quercus montana
861033,56796,10,1936,Quercus durata
861033,49009,10,2059,Quercus douglasii
861029,861037,13,,Protobalanus
861037,51092,10,417,Quercus chrysolepis
861029,861035,13,,Virentes
861035,167647,10,903,Quercus fusiformis
861035,49013,10,2061,Quercus virginiana
47851,861028,15,,Cerris
861028,861032,13,,Ilex
861032,1137754,11,,Quercus ilex
1137754,78805,10,1480,Quercus ilex
47852,53364,20,,Chrysolepis
53364,53363,10,1040,Chrysolepis chrysophylla
53364,53386,10,1048,Chrysolepis sempervirens
47852,69822,20,,Notholithocarpus
69822,69823,10,1064,Notholithocarpus densiflorus
47853,70248,30,,Nothofagaceae
70248,70249,20,,Nothofagus
70249,492287,15,,Fuscospora
492287,404204,10,277,Nothofagus cliffortioides
492287,70246,10,1489,Nothofagus solandri
47853,54497,30,,Juglandaceae
54497,54788,20,,Carya
54788,67593,10,449,Carya illinoinensis
54788,54787,10,1405,Carya cordiformis
54788,54791,10,1406,Carya ovata
54788,54789,10,1776,Carya glabra
54497,54495,20,,Juglans
54495,54502,10,1328,Juglans hindsii
54495,54503,10,1329,Juglans californica
54495,54504,10,1330,Juglans nigra
54495,54792,10,1407,Juglans cinerea
54495,63935,10,1712,Juglans regia
47853,49035,30,,Myricaceae
49035,61040,20,,Morella
61040,64544,10,494,Morella pensylvanica
61040,61039,10,873,Morella californica
61040,119956,10,1297,Morella cerifera
49035,121032,20,,Comptonia
121032,121031,10,1420,Comptonia peregrina
47124,47132,40,,Rosales
47132,51885,30,,Urticaceae
51885,51886,20,,Urtica
51886,51884,10,1,Urtica dioica
51886,53315,10,1024,Urtica urens
51886,129506,10,1659,Urtica ferox
51885,119803,20,,Laportea
119803,119802,10,1256,Laportea canadensis
51885,69177,20,,Pilea
69177,125482,10,1881,Pilea pumila
51885,57282,20,,Parietaria
57282,57281,10,1984,Parietaria judaica
51885,72013,20,,Boehmeria
72013,75832,10,2090,Boehmeria cylindrica
47132,47148,30,,Rosaceae
47148,415343,27,,Rosoideae
415343,922105,25,,Colurieae
922105,55751,20,,Geum
55751,57460,10,23,Geum triflorum
55751,85325,10,775,Geum canadense
55751,77266,10,1190,Geum macrophyllum
55751,55750,10,1647,Geum rivale
55751,55891,10,1859,Geum urbanum
922105,72134,20,,Fallugia
72134,77132,10,774,Fallugia paradoxa
415343,922171,25,,Rubeae
922171,47544,20,,Rubus
47544,82110,10,41,Rubus allegheniensis
47544,197048,10,87,Rubus cissoides
47544,84227,10,511,Rubus phoenicolasius
47544,51646,10,542,Rubus parviflorus
47544,125489,10,574,Rubus occidentalis
47544,55911,11,,Rubus fruticosus
55911,61317,10,954,Rubus armeniacus
55911,78891,10,1276,Rubus laciniatus
55911,1090496,10,1975,Rubus fruticosus
47544,69714,10,1031,Rubus trivialis
47544,53445,10,1069,Rubus ursinus
47544,62377,10,1238,Rubus odoratus
47544,54436,10,1303,Rubus idaeus
47544,47543,10,1699,Rubus spectabilis
415343,885411,25,,Potentilleae
885411,975960,24,,Potentillinae
975960,156879,20,,Argentina
156879,158615,10,54,Argentina anserina
156879,524900,10,890,Argentina pacifica
975960,53186,20,,Potentilla
53186,62211,10,1197,Potentilla recta
53186,78728,10,1229,Potentilla gracilis
53186,243824,10,1558,Potentilla indica
53186,55732,10,1639,Potentilla norvegica
53186,82097,10,2009,Potentilla simplex
885411,975959,24,,Fragariinae
975959,50299,20,,Fragaria
50299,50298,10,255,Fragaria vesca
50299,77155,10,781,Fragaria virginiana
50299,55367,10,1545,Fragaria chiloensis
975959,72087,20,,Dasiphora
72087,76606,10,640,Dasiphora fruticosa
975959,72104,20,,Drymocallis
72104,76716,10,668,Drymocallis glandulosa
975959,62215,20,,Comarum
62215,62213,10,1198,Comarum palustre
975959,81596,20,,Sibbaldiopsis
81596,81595,10,1554,Sibbaldiopsis tridentata
415343,922173,25,,Roseae
922173,53438,20,,Rosa
53438,82302,10,71,Rosa palustris
53438,78882,10,302,Rosa multiflora
53438,83653,10,380,Rosa rugosa
53438,53441,10,1066,Rosa gymnocarpa
53438,78883,10,1272,Rosa nutkana
53438,1150845,11,,Rosa rubiginosa sensu lato
1150845,78886,10,1274,Rosa rubiginosa
53438,78887,10,1275,Rosa woodsii
53438,1125370,11,,Rosa canina sensu lato
1125370,55884,10,1700,Rosa canina
53438,53437,10,1863,Rosa californica
415343,922172,25,,Ulmarieae
922172,62021,20,,Filipendula
62021,63134,10,408,Filipendula ulmaria
415343,915546,25,,Agrimonieae
915546,922106,24,,Sanguisorbinae
922106,55737,20,,Sanguisorba
55737,1081743,15,,Poterium
1081743,55736,10,1642,Sanguisorba minor
47148,922110,27,,Amygdaloideae
922110,723302,25,,Maleae
723302,48582,20,,Sorbus
48582,56063,10,105,Sorbus aucuparia
48582,54265,10,1515,Sorbus americana
723302,49230,20,,Amelanchier
49230,75415,10,363,Amelanchier alnifolia
723302,72119,20,,Eriobotrya
72119,76949,10,736,Eriobotrya japonica
723302,51148,20,,Crataegus
51148,51147,10,898,Crataegus monogyna
723302,58736,20,,Pyrus
58736,119793,10,1508,Pyrus calleryana
723302,53408,20,,Heteromeles
53408,53405,10,1587,Heteromeles arbutifolia
922110,922113,25,,Amygdaleae
922113,47351,20,,Prunus
47351,54835,10,213,Prunus virginiana
47351,54833,10,733,Prunus pensylvanica
47351,886528,15,,Cerasus
886528,61964,10,1146,Prunus avium
47351,886533,15,,Amygdalus
886533,78755,10,1235,Prunus persica
47351,54834,10,1426,Prunus serotina
47351,128755,10,1479,Prunus mexicana
47351,63905,10,1648,Prunus emarginata
47351,55811,10,1668,Prunus spinosa
47351,57250,10,2075,Prunus ilicifolia
47351,61432,10,2087,Prunus laurocerasus
922110,922116,25,,Spiraeeae
922116,71989,20,,Aruncus
71989,75600,10,400,Aruncus dioicus
922116,72220,20,,Luetkea
72220,77842,10,1005,Luetkea pectinata
922116,53415,20,,Holodiscus
53415,53414,10,1057,Holodiscus discolor
922116,48681,20,,Spiraea
48681,48682,10,1336,Spiraea tomentosa
48681,79183,10,1351,Spiraea splendens
48681,62493,10,1576,Spiraea douglasii
48681,126823,10,1844,Spiraea alba
922110,922111,25,,Exochordeae
922111,53420,20,,Oemleria
53420,53419,10,1059,Oemleria cerasiformis
922110,922114,25,,Neillieae
922114,57251,20,,Physocarpus
57251,129048,10,1532,Physocarpus opulifolius
57251,57249,10,2074,Physocarpus capitatus
922110,922115,25,,Sorbarieae
922115,47147,20,,Adenostoma
47147,47146,10,1537,Adenostoma fasciculatum
47148,901675,27,,Dryadoideae
901675,83542,20,,Dryas
83542,83541,10,343,Dryas octopetala
901675,60457,20,,Purshia
60457,67804,10,499,Purshia tridentata
901675,56567,20,,Chamaebatia
56567,56573,10,829,Chamaebatia foliolosa
901675,52377,20,,Cercocarpus
52377,63977,10,1392,Cercocarpus betuloides
47132,64695,30,,Elaeagnaceae
64695,64696,20,,Elaeagnus
64696,64697,10,300,Elaeagnus umbellata
64696,64694,10,713,Elaeagnus angustifolia
47132,53548,30,,Ulmaceae
53548,53549,20,,Ulmus
53549,128823,10,453,Ulmus crassifolia
53549,84292,10,517,Ulmus alata
53549,53547,10,1089,Ulmus americana
53549,54860,10,1436,Ulmus rubra
47132,50998,30,,Moraceae
50998,50999,20,,Ficus
50999,60218,10,638,Ficus carica
50998,128033,20,,Broussonetia
128033,128032,10,1270,Broussonetia papyrifera
50998,58206,20,,Maclura
58206,58205,10,1277,Maclura pomifera
50998,56091,20,,Morus
56091,54801,10,1412,Morus rubra
56091,56090,10,1761,Morus alba
47132,49041,30,,Rhamnaceae
49041,49674,20,,Ceanothus
49674,49673,10,710,Ceanothus cuneatus
49674,64043,10,789,Ceanothus velutinus
49674,56617,10,1135,Ceanothus thyrsiflorus
49674,62228,10,1203,Ceanothus cordulatus
49674,128036,10,1273,Ceanothus herbaceus
49674,129315,10,1599,Ceanothus americanus
49674,76192,10,1897,Ceanothus prostratus
49041,53424,20,,Frangula
53424,77156,10,782,Frangula purshiana
53424,53423,10,1061,Frangula californica
53424,120151,10,1352,Frangula caroliniana
53424,55972,10,1726,Frangula alnus
49041,119962,20,,Berchemia
119962,119960,10,1300,Berchemia scandens
49041,54812,20,,Rhamnus
54812,58308,10,1455,Rhamnus ilicifolia
54812,54811,10,1938,Rhamnus cathartica
49041,978661,25,,Colletieae
978661,333830,20,,Discaria
333830,333825,10,1525,Discaria toumatou
47132,53781,30,,Cannabaceae
53781,53782,20,,Humulus
53782,53779,10,728,Humulus lupulus
53781,54858,20,,Celtis
54858,160266,10,1145,Celtis pallida
54858,54857,10,1434,Celtis occidentalis
54858,81792,10,2063,Celtis laevigata
47124,47123,40,,Fabales
47123,47122,30,,Fabaceae
47122,507502,27,,Faboideae
507502,737817,25,,Amorpheae
737817,57357,20,,Amorpha
57357,57356,10,2,Amorpha fruticosa
57357,158286,10,627,Amorpha canescens
737817,63552,20,,Dalea
63552,81598,10,244,Dalea candida
63552,63547,10,1998,Dalea purpurea
737817,58454,20,,Psorothamnus
58454,58453,10,1666,Psorothamnus spinosus
737817,139175,20,,Eysenhardtia
139175,162927,10,1846,Eysenhardtia texana
507502,512504,25,,Trifolieae
512504,57067,20,,Melilotus
57067,57066,10,66,Melilotus officinalis
57067,58907,10,334,Melilotus albus
57067,57065,10,2019,Melilotus indicus
512504,53152,20,,Medicago
53152,1092874,13,,Medicago
1092874,1092912,12,,Medicago
1092912,1093263,11,,Medicago sativa
1093263,57057,10,285,Medicago sativa
53152,1092878,13,,Arabicae
1092878,61012,10,864,Medicago arabica
53152,1092877,13,,Spirocarpos
1092877,1092915,12,,Spirocarpos
1092915,53151,10,1926,Medicago polymorpha
1092877,1092918,12,,Lupularia
1092918,57056,10,2016,Medicago lupulina
512504,51876,20,,Trifolium
51876,57081,10,452,Trifolium willdenovii
51876,51875,10,605,Trifolium pratense
51876,960968,15,,Chronosemium
960968,53313,10,1023,Trifolium dubium
960968,79409,10,1425,Trifolium aureum
960968,57076,10,2025,Trifolium campestre
51876,61824,10,1107,Trifolium hybridum
51876,79408,10,1424,Trifolium arvense
51876,55745,10,1716,Trifolium repens
51876,64268,10,1755,Trifolium incarnatum
51876,57078,10,2026,Trifolium hirtum
507502,507503,25,,Phaseoleae
507503,974273,24,,Clitoriinae
974273,82325,20,,Clitoria
82325,82324,10,78,Clitoria mariana
974273,127683,20,,Centrosema
127683,127681,10,1180,Centrosema virginianum
507503,974270,24,,Glycininae
974270,85486,20,,Amphicarpaea
85486,85485,10,828,Amphicarpaea bracteata
974270,62669,20,,Pueraria
62669,62671,10,1321,Pueraria montana
507503,119820,20,,Apios
119820,119817,10,1264,Apios americana
507503,82771,20,,Erythrina
82771,128717,10,1469,Erythrina herbacea
507503,533399,24,,Phaseolinae
533399,130996,20,,Strophostyles
130996,204420,10,1983,Strophostyles helvola
507502,548591,25,,Genisteae
548591,47121,20,,Lupinus
47121,49564,10,80,Lupinus texensis
47121,50612,10,305,Lupinus nanus
47121,50614,10,307,Lupinus bicolor
47121,58902,10,333,Lupinus hirsutissimus
47121,59549,10,483,Lupinus polyphyllus
47121,51691,10,554,Lupinus albifrons
47121,61010,10,863,Lupinus arboreus
47121,77892,10,1025,Lupinus stiversii
47121,56759,10,1924,Lupinus succulentus
47121,81528,10,1979,Lupinus perennis
548591,771653,20,,Ulex
771653,51751,10,571,Ulex europaeus
548591,47407,20,,Genista
47407,53403,10,1055,Genista monspessulana
548591,47408,20,,Spartium
47408,47406,10,1603,Spartium junceum
548591,48539,20,,Cytisus
48539,48538,10,1918,Cytisus scoparius
507502,746869,25,,Sophoreae
746869,468609,20,,Dermatophyllum
468609,499559,10,108,Dermatophyllum secundiflorum
746869,51723,20,,Baptisia
51723,83902,10,432,Baptisia australis
51723,51722,10,562,Baptisia bracteata
51723,126835,10,2027,Baptisia alba
746869,70037,20,,Sophora
70037,128835,10,1493,Sophora affinis
70037,210947,10,1527,Sophora microphylla
746869,57072,20,,Pickeringia
57072,57071,10,2022,Pickeringia montana
507502,550521,25,,Desmodieae
550521,972773,24,,Desmodiinae
972773,85324,20,,Desmodium
85324,130993,10,130,Desmodium paniculatum
85324,129505,10,1773,Desmodium canadense
550521,972790,24,,Lespedezinae
972790,119139,20,,Lespedeza
119139,164566,10,166,Lespedeza cuneata
119139,125186,10,510,Lespedeza capitata
507502,633087,25,,Fabeae
633087,50321,20,,Lathyrus
50321,50320,10,264,Lathyrus vestitus
50321,61009,10,862,Lathyrus latifolius
50321,77638,10,932,Lathyrus japonicus
633087,52472,20,,Vicia
52472,52471,10,750,Vicia cracca
52472,53320,10,1027,Vicia americana
52472,53324,10,1029,Vicia sativa
52472,57317,10,2093,Vicia villosa
507502,533443,25,,Loteae
533443,50842,20,,Hosackia
50842,50841,10,419,Hosackia gracilis
533443,64336,20,,Acmispon
64336,53134,10,959,Acmispon glaber
64336,57049,10,2013,Acmispon americanus
533443,127187,20,,Securigera
127187,127186,10,1075,Securigera varia
533443,47436,20,,Lotus
47436,47435,10,1607,Lotus corniculatus
47435,55665,5,1612,Lotus corniculatus corniculatus
507502,746927,25,,Indigofereae
746927,83365,20,,Indigofera
83365,138980,10,629,Indigofera miniata
507502,973979,25,,Wisterieae
973979,51267,20,,Wisteria
51267,127306,10,1095,Wisteria sinensis
507502,747197,25,,Sesbanieae
747197,72358,20,,Sesbania
72358,120011,10,1318,Sesbania drummondii
72358,79064,10,1324,Sesbania herbacea
72358,890511,10,1921,Sesbania vesicaria
507502,746912,25,,Robinieae
746912,56089,20,,Robinia
56089,56088,10,1760,Robinia pseudoacacia
507502,746900,25,,Millettieae
746900,81837,20,,Tephrosia
81837,81836,10,1951,Tephrosia virginiana
47122,373578,27,,Mimosoideae
373578,521661,25,,Ingeae
521661,139850,20,,Paraserianthes
139850,139851,10,132,Paraserianthes lophantha
521661,47451,20,,Albizia
47451,47443,10,1610,Albizia julibrissin
521661,139190,20,,Ebenopsis
139190,139185,10,2078,Ebenopsis ebano
373578,479698,25,,Mimoseae
479698,48060,20,,Prosopis
48060,58160,10,191,Prosopis glandulosa
48060,78749,10,876,Prosopis pubescens
479698,47450,20,,Mimosa
47450,51921,10,620,Mimosa pudica
47450,47448,10,,Mimosa quadrivalvis
47448,241738,4,1028,Mimosa quadrivalvis platycarpa
47450,127390,10,1117,Mimosa nuttallii
479698,128697,20,,Neptunia
128697,128696,10,1462,Neptunia lutea
479698,128700,20,,Desmanthus
128700,128701,10,1466,Desmanthus illinoensis
479698,47453,20,,Leucaena
47453,47447,10,1950,Leucaena leucocephala
373578,72356,20,,Senegalia
72356,79056,10,1322,Senegalia greggii
373578,72418,20,,Vachellia
72418,79472,10,1939,Vachellia farnesiana
47122,324170,27,,Caesalpinioideae
324170,747312,25,,Caesalpinieae
747312,1065446,20,,Caesalpinia
1065446,60439,10,699,Caesalpinia pulcherrima
324170,62834,20,,Parkinsonia
62834,63603,10,1177,Parkinsonia florida
62834,62829,10,1358,Parkinsonia aculeata
324170,542136,25,,Cassieae
542136,1076875,24,,Cassiinae
1076875,52348,20,,Senna
52348,168843,10,1230,Senna lindheimeriana
52348,168852,10,1363,Senna roemeriana
1076875,53262,20,,Chamaecrista
53262,127907,10,1383,Chamaecrista fasciculata
324170,48498,20,,Gleditsia
48498,54797,10,1411,Gleditsia triacanthos
324170,62852,20,,Delonix
62852,62839,10,1707,Delonix regia
47122,746804,27,,Cercidoideae
746804,746816,25,,Cercideae
746816,48801,20,,Cercis
48801,59556,10,1248,Cercis occidentalis
48801,48502,10,1905,Cercis canadensis
48502,48500,4,2091,Cercis canadensis texensis
47123,61207,30,,Polygalaceae
61207,1072654,25,,Polygaleae
1072654,61208,20,,Polygala
61208,167170,10,754,Polygala alba
61208,128690,10,1461,Polygala sanguinea
1072654,871659,20,,Rhinotropis
871659,876453,10,914,Rhinotropis californica
1072654,497928,20,,Polygaloides
497928,497911,10,1211,Polygaloides paucifolia
47124,51820,40,,Malpighiales
51820,51821,30,,Euphorbiaceae
51821,56740,20,,Ricinus
56740,56739,10,3,Ricinus communis
51821,51822,20,,Euphorbia
51822,792275,15,,Chamaesyce
792275,506796,13,,Anisophyllum
506796,148406,10,215,Euphorbia albomarginata
506796,58893,10,248,Euphorbia maculata
506796,200052,10,785,Euphorbia nutans
506796,200053,10,786,Euphorbia prostrata
506796,200054,10,787,Euphorbia serpens
506796,275384,10,1437,Euphorbia hypericifolia
792275,792271,13,,Alectoroctonum
792271,162811,10,513,Euphorbia antisyphilitica
792271,120585,10,575,Euphorbia bicolor
792271,120507,10,1465,Euphorbia marginata
792271,81824,10,2073,Euphorbia corollata
792275,707878,13,,Poinsettia
707878,77112,10,764,Euphorbia dentata
707878,77109,10,929,Euphorbia cyathophora
707878,162845,10,1886,Euphorbia pulcherrima
51822,785083,15,,Esula
785083,77114,10,765,Euphorbia lathyris
785083,975169,13,,Tithymalus
975169,57036,10,1579,Euphorbia peplus
785083,926930,13,,Esula
926930,55766,10,1656,Euphorbia cyparissias
51821,81816,20,,Cnidoscolus
81816,133074,10,436,Cnidoscolus texanus
51821,119100,20,,Jatropha
119100,164239,10,521,Jatropha dioica
51821,53165,20,,Croton
53165,76484,10,617,Croton californicus
53165,154156,10,1687,Croton setiger
53165,155299,10,1996,Croton monanthogynus
53165,57038,10,2010,Croton capitatus
51821,72408,20,,Triadica
72408,79388,10,1419,Triadica sebifera
51821,72377,20,,Stillingia
72377,169396,10,2072,Stillingia texana
51820,50828,30,,Violaceae
50828,50829,20,,Viola
50829,976331,13,,Melanium
976331,57631,10,57,Viola bicolor
976331,55760,10,1653,Viola arvensis
976331,55739,10,1706,Viola tricolor
50829,53328,10,96,Viola adunca
50829,82816,10,208,Viola sororia
50829,743179,13,,Chamaemelanium
743179,977045,12,,Nudicaules
977045,82817,10,209,Viola pubescens
977045,71113,10,1380,Viola glabella
977045,129361,10,1609,Viola hastata
743179,976867,12,,Nuttallianae
976867,50825,10,358,Viola pedunculata
976867,70391,10,1193,Viola purpurea
743179,976873,12,,Canadenses
976873,61782,10,1099,Viola ocellata
976873,70010,10,1106,Viola canadensis
743179,977146,12,,Brevicalcaratae
977146,55342,10,1538,Viola sempervirens
977146,126864,10,1899,Viola rotundifolia
50829,126516,10,851,Viola rostrata
50829,82536,10,875,Viola pedata
50829,126799,10,935,Viola striata
50829,743180,13,,Viola
743180,55845,10,1875,Viola odorata
50828,185986,20,,Melicytus
185986,197063,10,92,Melicytus ramiflorus
185986,366688,10,1553,Melicytus alpinus
51820,71412,30,,Hypericaceae
71412,858902,25,,Hypericeae
858902,52761,20,,Hypericum
52761,56077,10,134,Hypericum perforatum
52761,77480,10,889,Hypericum androsaemum
52761,635317,13,,Myriandra
635317,635586,12,,Ascyrum
635586,120009,10,1317,Hypericum hypericoides
51820,47567,30,,Salicaceae
47567,53453,20,,Salix
53453,59008,10,390,Salix exigua
53453,53452,10,1072,Salix lasiolepis
53453,54847,10,1431,Salix nigra
53453,58316,10,1467,Salix babylonica
47567,47566,20,,Populus
47566,52119,10,662,Populus deltoides
47566,52120,10,663,Populus fremontii
47566,78699,10,1224,Populus trichocarpa
47566,54838,10,1428,Populus balsamifera
47566,54839,10,1429,Populus grandidentata
47566,54840,10,1430,Populus tremuloides
47566,47570,10,1654,Populus alba
51820,51451,30,,Passifloraceae
51451,853017,27,,Passifloroideae
853017,853019,25,,Passifloreae
853019,51452,20,,Passiflora
51452,51448,10,507,Passiflora foetida
51452,51450,10,508,Passiflora lutea
51452,51453,10,509,Passiflora incarnata
51452,404665,10,742,Passiflora tetrandra
51452,51454,10,1395,Passiflora caerulea
51820,60337,30,,Rhizophoraceae
60337,60338,20,,Rhizophora
60338,60335,10,669,Rhizophora mangle
51820,51308,30,,Linaceae
51308,848242,27,,Linoideae
848242,51309,20,,Linum
51309,60490,10,714,Linum lewisii
51309,55679,10,1618,Linum bienne
51309,122585,10,1698,Linum rigidum
47124,48151,40,,Lamiales
48151,50638,30,,Plantaginaceae
50638,840998,25,,Cheloneae
840998,48367,20,,Penstemon
48367,81942,10,4,Penstemon digitalis
48367,52146,10,671,Penstemon newberryi
48367,78420,10,1160,Penstemon rydbergii
48367,166328,10,1703,Penstemon barbatus
48367,56752,10,1922,Penstemon centranthifolius
48367,142655,10,2011,Penstemon cobaea
840998,54403,20,,Chelone
54403,82316,10,76,Chelone glabra
840998,47324,20,,Collinsia
47324,59013,10,356,Collinsia parviflora
47324,47325,10,1583,Collinsia heterophylla
840998,56744,20,,Keckiella
56744,62063,10,1214,Keckiella cordifolia
50638,840955,25,,Veroniceae
840955,51611,20,,Veronica
51611,738344,15,,Beccabunga
738344,1150848,11,,Veronica anagallis-aquatica sl
1150848,57858,10,111,Veronica anagallis-aquatica
738344,57277,10,884,Veronica americana
738344,55749,10,1646,Veronica serpyllifolia
51611,738332,15,,Chamaedrys
738332,51610,10,535,Veronica chamaedrys
738332,55748,10,1645,Veronica arvensis
51611,738628,15,,Pseudoveronica
738628,939982,13,,Hebe
939982,738760,10,1360,Veronica salicifolia
51611,738395,15,,Veronica
738395,129020,10,1523,Veronica officinalis
51611,738398,15,,Pocilla
738398,55666,10,1613,Veronica persica
840955,141768,20,,Veronicastrum
141768,141767,10,547,Veronicastrum virginicum
50638,840983,25,,Plantagineae
840983,50636,20,,Plantago
50636,1045682,15,,Coronopus
1045682,1045684,13,,Coronopus
1045684,58960,10,341,Plantago coronopus
1045682,1045686,13,,Maritima
1045686,68543,10,675,Plantago maritima
50636,58961,10,342,Plantago major
50636,1045680,15,,Psyllium
1045680,1045691,13,,Lamprosantha
1045691,59779,10,528,Plantago media
1045680,1045692,13,,Lanceifolia
1045692,53178,10,978,Plantago lanceolata
1045680,1045689,13,,Gnaphaloides
1045689,53177,10,1970,Plantago erecta
50638,556743,25,,Antirrhineae
556743,50791,20,,Linaria
50791,50790,10,346,Linaria vulgaris
50791,77778,10,989,Linaria purpurea
556743,59113,20,,Nuttallanthus
59113,59112,10,387,Nuttallanthus canadensis
59113,78235,10,1116,Nuttallanthus texanus
556743,122597,20,,Maurandya
122597,273770,10,783,Maurandya antirrhiniflora
556743,55728,20,,Cymbalaria
55728,55727,10,1636,Cymbalaria muralis
556743,48970,20,,Antirrhinum
48970,48969,10,2046,Antirrhinum majus
50638,841018,25,,Gratioleae
841018,71997,20,,Bacopa
71997,75732,10,437,Bacopa monnieri
50638,840977,25,,Digitalideae
840977,53984,20,,Digitalis
53984,743344,13,,Digitalis
743344,53983,10,1187,Digitalis purpurea
48151,48623,30,,Lamiaceae
48623,49195,20,,Callicarpa
49195,49193,10,9,Callicarpa americana
48623,520502,27,,Nepetoideae
520502,918917,25,,Mentheae
918917,919182,24,,Salviinae
919182,50644,20,,Salvia
50644,148006,10,122,Salvia farinacea
50644,58191,10,195,Salvia leucophylla
50644,50643,10,319,Salvia mellifera
50644,128652,10,397,Salvia coccinea
50644,168379,10,589,Salvia engelmannii
50644,85338,10,778,Salvia pratensis
50644,53200,10,987,Salvia columbariae
50644,64093,10,1705,Salvia lyrata
50644,64133,10,1714,Salvia spathacea
50644,64134,10,1715,Salvia apiana
50644,57121,10,2033,Salvia azurea
50644,82927,15,,Rosmarinus
82927,636795,10,2060,Salvia rosmarinus
919182,57115,20,,Lepechinia
57115,57114,10,692,Lepechinia calycina
919182,59902,20,,Melissa
59902,59901,10,1812,Melissa officinalis
918917,919178,24,,Menthinae
919178,54570,20,,Mentha
54570,58188,10,194,Mentha arvensis
54570,57116,10,2032,Mentha pulegium
919178,53204,20,,Clinopodium
53204,84281,10,514,Clinopodium vulgare
53204,53203,10,990,Clinopodium douglasii
919178,52182,20,,Monardella
52182,52181,10,681,Monardella villosa
52182,62678,10,1323,Monardella odoratissima
919178,52736,20,,Monarda
52736,52735,10,834,Monarda didyma
52736,85320,10,974,Monarda fistulosa
52736,118776,10,999,Monarda punctata
52736,122587,10,2080,Monarda citriodora
919178,72327,20,,Pycnanthemum
72327,154473,10,1788,Pycnanthemum virginianum
918917,919179,24,,Lycopinae
919179,60208,20,,Lycopus
60208,60206,10,634,Lycopus americanus
918917,919181,24,,Prunellinae
919181,52765,20,,Prunella
52765,52764,10,846,Prunella vulgaris
918917,919180,24,,Nepetinae
919180,55831,20,,Glechoma
55831,55830,10,1679,Glechoma hederacea
919180,48624,20,,Nepeta
48624,48622,10,1943,Nepeta cataria
520502,520501,25,,Ocimeae
520501,919157,24,,Hyptidinae
919157,490934,20,,Condea
490934,489286,10,231,Condea emoryi
520501,919153,24,,Lavandulinae
919153,61905,20,,Lavandula
61905,61904,10,2079,Lavandula stoechas
520502,918915,25,,Elsholtzieae
918915,119137,20,,Perilla
119137,119136,10,459,Perilla frutescens
918915,53346,20,,Collinsonia
53346,130898,10,2050,Collinsonia canadensis
48623,918901,27,,Scutellarioideae
918901,53914,20,,Scutellaria
53914,168710,10,128,Scutellaria drummondii
53914,79016,10,1305,Scutellaria galericulata
53914,79018,10,1306,Scutellaria mexicana
53914,57122,10,1737,Scutellaria tuberosa
48623,918903,27,,Lamioideae
918903,918913,25,,Stachydeae
918913,51229,20,,Stachys
51229,57457,10,157,Stachys palustris
51229,58930,10,278,Stachys bullata
51229,129850,10,1769,Stachys sylvatica
918903,918906,25,,Lamieae
918906,55460,20,,Lamium
55460,204339,10,176,Lamium galeobdolon
55460,55459,10,1573,Lamium amplexicaule
55460,55828,10,1677,Lamium maculatum
55460,55851,10,1686,Lamium purpureum
55460,55876,10,1695,Lamium album
918903,918908,25,,Leucadeae
918908,132850,20,,Leonotis
132850,141634,10,516,Leonotis nepetifolia
